id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,population,"time_to_arrest,hours",severity_score,day_or_night
13776531,JJ182865,2025-03-14 15:00:00,016XX W JONQUIL TER,560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,2422,24,49,1,08A,1163893.0,1951001.0,2025,2025-03-22 15:41:01,42.021177601,-87.67220843,"
,  
(42.021177601, -87.67220843)",530000,,10.0,day
13778900,JJ185710,2025-03-14 15:00:00,047XX W MONROE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1113,11,28,25,7,1144851.0,1899147.0,2025,2025-03-22 15:41:01,41.879267987,-87.743596316,"
,  
(41.879267987, -87.743596316)",320000,,6.0,day
13775217,JJ181283,2025-03-14 15:00:00,021XX S MICHIGAN AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,STREET,False,False,131,1,3,33,26,1177540.0,1890161.0,2025,2025-03-22 15:41:01,41.853930752,-87.623841071,"
,  
(41.853930752, -87.623841071)",70000,,0.0,day
13775151,JJ181270,2025-03-14 15:00:00,036XX S ARCHER AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,912,9,12,59,6,1161614.0,1880357.0,2025,2025-03-22 15:41:01,41.827373751,-87.682568055,"
,  
(41.827373751, -87.682568055)",160000,,5.0,day
13777785,JJ184442,2025-03-14 15:00:00,005XX N TRUMBULL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,1121,11,27,23,26,1153283.0,1903469.0,2025,2025-03-22 15:41:01,41.890964831,-87.712520383,"
,  
(41.890964831, -87.712520383)",310000,,0.0,day
13775394,JJ181298,2025-03-14 15:00:00,079XX S GREENWOOD AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,False,True,624,6,8,44,04A,1184927.0,1852635.0,2025,2025-03-22 15:41:01,41.750785857,-87.597906858,"
,  
(41.750785857, -87.597906858)",120000,,10.0,day
13776269,JJ182771,2025-03-14 15:00:00,015XX W MORSE AVE,460,BATTERY,SIMPLE,SIDEWALK,False,False,2431,24,49,1,08B,1164964.0,1946158.0,2025,2025-03-22 15:41:01,42.007865562,-87.668405616,"
,  
(42.007865562, -87.668405616)",530000,,10.0,day
13779007,JJ185902,2025-03-14 15:00:00,021XX N TRIPP AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,2522,25,35,20,11,1147703.0,1913802.0,2025,2025-03-22 15:41:01,41.919428601,-87.732747436,"
,  
(41.919428601, -87.732747436)",390000,,6.0,day
13780405,JJ187503,2025-03-14 15:00:00,044XX W LAWRENCE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1712,17,39,14,11,1145696.0,1931531.0,2025,2025-03-22 15:41:01,41.968116867,-87.739670358,"
,  
(41.968116867, -87.739670358)",430000,,6.0,day
13777989,JJ184499,2025-03-14 15:00:00,039XX W CHICAGO AVE,460,BATTERY,SIMPLE,STREET,False,False,1112,11,37,23,08B,1149775.0,1905050.0,2025,2025-03-22 15:41:01,41.895372185,-87.725362479,"
,  
(41.895372185, -87.725362479)",410000,,10.0,day
13775261,JJ181456,2025-03-14 14:56:00,032XX W 71ST ST,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,False,False,831,8,17,66,26,1156104.0,1857359.0,2025,2025-03-22 15:41:01,41.764376777,-87.703401867,"
,  
(41.764376777, -87.703401867)",210000,,0.0,day
13775320,JJ181268,2025-03-14 14:55:00,010XX W 95TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,NURSING / RETIREMENT HOME,False,False,2223,22,21,73,26,1171176.0,1841811.0,2025,2025-03-22 15:41:01,41.721394792,-87.648612493,"
,  
(41.721394792, -87.648612493)",250000,,0.0,day
13775407,JJ181205,2025-03-14 14:50:00,0000X W 77TH ST,810,THEFT,OVER $500,RESIDENCE,False,False,623,6,6,69,6,1177111.0,1853945.0,2025,2025-03-22 15:41:01,41.75456041,-87.626508786,"
,  
(41.75456041, -87.626508786)",100000,,5.0,day
13775135,JJ181196,2025-03-14 14:50:00,062XX S ASHLAND AVE,560,ASSAULT,SIMPLE,OTHER (SPECIFY),False,False,713,7,16,67,08A,1166739.0,1863383.0,2025,2025-03-22 15:41:01,41.78068708,-87.664249949,"
,  
(41.78068708, -87.664249949)",200000,,10.0,day
13775503,JJ181200,2025-03-14 14:49:00,050XX W OHIO ST,820,THEFT,$500 AND UNDER,APARTMENT,False,True,1532,15,37,25,6,1142471.0,1903523.0,2025,2025-03-22 15:41:01,41.89132081,-87.752226583,"
,  
(41.89132081, -87.752226583)",410000,,5.0,day
13775661,JJ181254,2025-03-14 14:45:00,081XX S STONY ISLAND AVE,560,ASSAULT,SIMPLE,LIBRARY,False,False,411,4,8,45,08A,1188223.0,1851262.0,2025,2025-03-22 15:41:01,41.746940271,-87.585872607,"
,  
(41.746940271, -87.585872607)",120000,,10.0,day
13775187,JJ181211,2025-03-14 14:40:00,006XX E 105TH PL,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,512,5,9,50,15,1182684.0,1835148.0,2025,2025-03-22 15:41:01,41.702851783,-87.606667153,"
,  
(41.702851783, -87.606667153)",130000,,0.0,day
13782850,JJ190567,2025-03-14 14:40:00,0000X E GARFIELD BLVD,560,ASSAULT,SIMPLE,STREET,False,False,225,2,3,40,08A,,,2025,2025-03-22 15:41:01,,,,70000,,10.0,day
13779313,JJ181246,2025-03-14 14:40:00,056XX N SHERIDAN RD,820,THEFT,$500 AND UNDER,STREET,False,True,2022,20,48,77,6,1168619.0,1937576.0,2025,2025-03-22 15:41:01,41.984237719,-87.655208186,"
,  
(41.984237719, -87.655208186)",520000,,5.0,day
13775119,JJ181173,2025-03-14 14:32:00,004XX N LECLAIRE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1532,15,37,25,15,1142289.0,1902512.0,2025,2025-03-22 15:41:01,41.888549885,-87.752920106,"
,  
(41.888549885, -87.752920106)",410000,193.15027777777777,0.0,day
13775885,JJ181193,2025-03-14 14:30:00,097XX S COMMERCIAL AVE,560,ASSAULT,SIMPLE,SIDEWALK,False,False,431,4,10,51,08A,1197826.0,1841043.0,2025,2025-03-22 15:41:01,41.718664218,-87.551025769,"
,  
(41.718664218, -87.551025769)",140000,,10.0,day
13775485,JJ181203,2025-03-14 14:30:00,019XX N LINCOLN AVE,820,THEFT,$500 AND UNDER,RESTAURANT,False,False,1814,18,43,7,6,1173771.0,1913124.0,2025,2025-03-22 15:41:01,41.917027233,-87.63699069,"
,  
(41.917027233, -87.63699069)",470000,,5.0,day
13775128,JJ181269,2025-03-14 14:30:00,027XX N CALIFORNIA AVE,710,THEFT,THEFT FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1411,14,1,22,6,1157241.0,1918050.0,2025,2025-03-22 15:41:01,41.930896787,-87.697587655,"
,  
(41.930896787, -87.697587655)",50000,,5.0,day
13775209,JJ181328,2025-03-14 14:26:00,002XX W 106TH PL,820,THEFT,$500 AND UNDER,RESIDENCE - GARAGE,False,False,512,5,21,49,6,1176521.0,1834317.0,2025,2025-03-22 15:41:01,41.700711885,-87.629259295,"
,  
(41.700711885, -87.629259295)",250000,,5.0,day
13775385,JJ181226,2025-03-14 14:25:00,054XX S WENTWORTH AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,225,2,20,37,6,1175887.0,1869033.0,2025,2025-03-22 15:41:01,41.795991039,-87.630542489,"
,  
(41.795991039, -87.630542489)",240000,,5.0,day
13775211,JJ181232,2025-03-14 14:22:00,059XX S TALMAN AVE,560,ASSAULT,SIMPLE,APARTMENT,False,False,824,8,16,66,08A,1159722.0,1865263.0,2025,2025-03-22 15:41:01,41.785993008,-87.689924127,"
,  
(41.785993008, -87.689924127)",200000,,10.0,day
13776415,JJ182509,2025-03-14 14:20:00,045XX S CALIFORNIA AVE,890,THEFT,FROM BUILDING,APARTMENT,False,False,922,9,12,58,6,1158461.0,1874492.0,2025,2025-03-22 15:41:01,41.811344421,-87.694296042,"
,  
(41.811344421, -87.694296042)",160000,,5.0,day
13775220,JJ181229,2025-03-14 14:18:00,032XX N CLARK ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1924,19,44,6,6,1169868.0,1921628.0,2025,2025-03-22 15:41:01,41.94044868,-87.651081589,"
,  
(41.94044868, -87.651081589)",480000,193.38361111111112,5.0,day
13775113,JJ181157,2025-03-14 14:17:00,020XX N MILWAUKEE AVE,1330,CRIMINAL TRESPASS,TO LAND,DEPARTMENT STORE,True,False,1431,14,1,22,26,1159682.0,1913243.0,2025,2025-03-22 15:41:01,41.917656022,-87.688750258,"
,  
(41.917656022, -87.688750258)",50000,193.40027777777777,0.0,day
13775386,JJ181581,2025-03-14 14:17:00,063XX W BERENICE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,1633,16,38,17,26,1133388.0,1924926.0,2025,2025-03-22 15:41:01,41.950217177,-87.785082157,"
,  
(41.950217177, -87.785082157)",420000,,0.0,day
13775202,JJ181346,2025-03-14 14:15:00,027XX S UNION AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,914,9,11,60,7,1172078.0,1886507.0,2025,2025-03-22 15:41:01,41.844025971,-87.643996181,"
,  
(41.844025971, -87.643996181)",150000,193.4336111111111,6.0,day
13775123,JJ181169,2025-03-14 14:13:00,048XX W DIVISION ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,SIDEWALK,True,False,1531,15,37,25,18,1143843.0,1907548.0,2025,2025-03-22 15:41:01,41.90234026,-87.747086812,"
,  
(41.90234026, -87.747086812)",410000,193.46694444444444,0.0,day
13775166,JJ181187,2025-03-14 14:12:00,017XX W ALBION AVE,560,ASSAULT,SIMPLE,APARTMENT,False,False,2432,24,49,1,08A,1163638.0,1943893.0,2025,2025-03-22 15:41:01,42.001678506,-87.673348489,"
,  
(42.001678506, -87.673348489)",530000,,10.0,day
13775185,JJ181342,2025-03-14 14:10:00,029XX N AUSTIN AVE,460,BATTERY,SIMPLE,STREET,False,False,2514,25,30,19,08B,1135884.0,1918917.0,2025,2025-03-22 15:41:01,41.933683664,-87.776050546,"
,  
(41.933683664, -87.776050546)",340000,,10.0,day
13778368,JJ185229,2025-03-14 14:10:00,036XX N MILWAUKEE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,SCHOOL - PUBLIC BUILDING,False,False,1731,17,30,16,26,1146726.0,1923676.0,2025,2025-03-22 15:41:01,41.946542477,-87.736084376,"
,  
(41.946542477, -87.736084376)",340000,,0.0,day
13781107,JJ188396,2025-03-14 14:06:00,0000X E 101ST PL,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,False,True,511,5,9,49,2,1178534.0,1837690.0,2025,2025-03-22 15:41:01,41.709922466,-87.621786419,"
,  
(41.709922466, -87.621786419)",130000,,0.0,day
13775317,JJ181262,2025-03-14 14:02:00,100XX S MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,False,False,511,5,9,49,11,1178989.0,1838582.0,2025,2025-03-22 15:41:01,41.712359904,-87.62009309,"
,  
(41.712359904, -87.62009309)",130000,,6.0,day
13776296,JJ182659,2025-03-14 14:00:00,004XX S STATE ST,810,THEFT,OVER $500,LIBRARY,False,False,113,1,4,32,6,1176436.0,1898416.0,2025,2025-03-22 15:41:01,41.876607964,-87.627644063,"
,  
(41.876607964, -87.627644063)",80000,,5.0,day
13779185,JJ186079,2025-03-14 14:00:00,092XX S NORMAL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2223,22,9,73,11,1174588.0,1843655.0,2025,2025-03-22 15:41:01,41.726379831,-87.636060313,"
,  
(41.726379831, -87.636060313)",130000,,6.0,day
13776148,JJ182486,2025-03-14 14:00:00,069XX S EAST END AVE,263,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SCHOOL - PUBLIC GROUNDS,False,False,332,3,5,43,2,1188973.0,1859409.0,2025,2025-03-22 15:41:01,41.769278449,-87.58286403,"
,  
(41.769278449, -87.58286403)",90000,,0.0,day
13776039,JJ182360,2025-03-14 14:00:00,064XX N CLARK ST,870,THEFT,POCKET-PICKING,CTA BUS,False,False,2432,24,40,1,6,1164377.0,1942660.0,2025,2025-03-22 15:41:01,41.99827946,-87.670664922,"
,  
(41.99827946, -87.670664922)",440000,,5.0,day
13777194,JJ183782,2025-03-14 14:00:00,129XX S EXCHANGE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,433,4,10,55,11,1197758.0,1819762.0,2025,2025-03-22 15:41:01,41.660268694,-87.551981811,"
,  
(41.660268694, -87.551981811)",140000,,6.0,day
13782070,JJ189633,2025-03-14 14:00:00,066XX S LANGLEY AVE,820,THEFT,$500 AND UNDER,RESIDENCE,False,False,321,3,20,42,6,,,2025,2025-03-22 15:41:01,,,,240000,,5.0,day
13778345,JJ185033,2025-03-14 14:00:00,046XX N MALDEN ST,820,THEFT,$500 AND UNDER,STREET,False,False,1913,19,46,3,6,1166694.0,1930843.0,2025,2025-03-22 15:41:01,41.965803756,-87.662481953,"
,  
(41.965803756, -87.662481953)",500000,,5.0,day
13775154,JJ181159,2025-03-14 14:00:00,007XX N LA SALLE DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1832,18,42,8,15,1175003.0,1905436.0,2025,2025-03-22 15:41:01,41.895903457,-87.63269508,"
,  
(41.895903457, -87.63269508)",460000,193.6836111111111,0.0,day
13778243,JJ185072,2025-03-14 14:00:00,005XX S LARAMIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1522,15,29,25,14,1141808.0,1897044.0,2025,2025-03-22 15:41:01,41.873553922,-87.754821897,"
,  
(41.873553922, -87.754821897)",330000,,6.0,day
13775241,JJ181310,2025-03-14 14:00:00,014XX W VAN BUREN ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,1231,12,27,28,26,1166623.0,1898264.0,2025,2025-03-22 15:41:01,41.876406613,-87.66367841,"
,  
(41.876406613, -87.66367841)",310000,,0.0,day
13775866,JJ182055,2025-03-14 14:00:00,082XX S ABERDEEN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,613,6,17,71,08B,1170417.0,1850260.0,2025,2025-03-22 15:41:01,41.744596575,-87.651147278,"
,  
(41.744596575, -87.651147278)",210000,,10.0,day
13779110,JJ186065,2025-03-14 14:00:00,081XX S BISHOP ST,810,THEFT,OVER $500,SCHOOL - PUBLIC GROUNDS,False,False,614,6,17,71,6,1168085.0,1850698.0,2025,2025-03-22 15:41:01,41.745848924,-87.659679467,"
,  
(41.745848924, -87.659679467)",210000,,5.0,day
13782622,JJ189837,2025-03-14 13:59:00,073XX S MICHIGAN AVE,820,THEFT,$500 AND UNDER,RESIDENCE,False,False,323,3,6,69,6,,,2025,2025-03-22 15:41:01,,,,100000,,5.0,day
13775425,JJ181442,2025-03-14 13:47:00,060XX W 63RD ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,812,8,13,64,6,1137309.0,1862139.0,2025,2025-03-22 15:41:01,41.777851045,-87.772177316,"
,  
(41.777851045, -87.772177316)",170000,193.90027777777777,5.0,day
13775276,JJ181188,2025-03-14 13:46:00,007XX S KENNETH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,APARTMENT,True,False,1131,11,24,26,15,1146811.0,1896180.0,2025,2025-03-22 15:41:01,41.871089003,-87.736475205,"
,  
(41.871089003, -87.736475205)",280000,193.91694444444445,0.0,day
13775048,JJ181097,2025-03-14 13:45:00,037XX W DOUGLAS BLVD,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,True,False,1011,10,24,29,18,1151717.0,1893199.0,2025,2025-03-22 15:41:01,41.862813779,-87.718541726,"
,  
(41.862813779, -87.718541726)",280000,193.9336111111111,0.0,day
13775134,JJ181220,2025-03-14 13:40:00,002XX W 63RD ST,313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,CTA PLATFORM,False,False,711,7,20,68,3,1175827.0,1863196.0,2025,2025-03-22 15:41:01,41.779975054,-87.630937377,"
,  
(41.779975054, -87.630937377)",240000,,10.0,day
13775084,JJ181110,2025-03-14 13:39:00,060XX S MAY ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,712,7,16,68,08B,1169684.0,1864787.0,2025,2025-03-22 15:41:01,41.784476434,-87.653412334,"
,  
(41.784476434, -87.653412334)",200000,,10.0,day
13775852,JJ181117,2025-03-14 13:38:00,058XX N GLENWOOD AVE,460,BATTERY,SIMPLE,STREET,False,False,2013,20,48,77,08B,1165918.0,1939127.0,2025,2025-03-22 15:41:01,41.988551957,-87.665097533,"
,  
(41.988551957, -87.665097533)",520000,,10.0,day
13775129,JJ181115,2025-03-14 13:32:00,047XX W SCHUBERT AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,True,2521,25,31,19,26,1144288.0,1917459.0,2025,2025-03-22 15:41:01,41.929528716,-87.745202589,"
,  
(41.929528716, -87.745202589)",350000,194.15027777777777,0.0,day
13775137,JJ181219,2025-03-14 13:32:00,0000X E 126TH ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,532,5,9,53,26,1178816.0,1821127.0,2025,2025-03-22 15:41:01,41.66446478,-87.621255073,"
,  
(41.66446478, -87.621255073)",130000,,0.0,day
13779319,JJ186240,2025-03-14 13:30:00,020XX W 59TH ST,560,ASSAULT,SIMPLE,OTHER (SPECIFY),False,False,715,7,15,67,08A,1163581.0,1865516.0,2025,2025-03-22 15:41:01,41.786607158,-87.675767994,"
,  
(41.786607158, -87.675767994)",190000,,10.0,day
13775814,JJ182048,2025-03-14 13:30:00,017XX S STATE ST,820,THEFT,$500 AND UNDER,POLICE FACILITY / VEHICLE PARKING LOT,False,False,131,1,3,33,6,1176607.0,1891853.0,2025,2025-03-22 15:41:01,41.858594819,-87.627214427,"
,  
(41.858594819, -87.627214427)",70000,,5.0,day
13775140,JJ181133,2025-03-14 13:28:00,011XX N LA SALLE DR,1480,CONCEALED CARRY LICENSE VIOLATION,OTHER,STREET,True,False,1824,18,27,8,15,1174924.0,1908173.0,2025,2025-03-22 15:41:01,41.903415695,-87.632903155,"
,  
(41.903415695, -87.632903155)",310000,194.21694444444444,0.0,day
13775146,JJ181091,2025-03-14 13:27:00,015XX S PULASKI RD,460,BATTERY,SIMPLE,ALLEY,False,False,1012,10,24,29,08B,1149971.0,1892065.0,2025,2025-03-22 15:41:01,41.859736078,-87.72498065,"
,  
(41.859736078, -87.72498065)",280000,,10.0,day
13775473,JJ181191,2025-03-14 13:20:00,046XX W FOSTER AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1712,17,39,14,6,1144494.0,1934166.0,2025,2025-03-22 15:41:01,41.975370278,-87.744023432,"
,  
(41.975370278, -87.744023432)",430000,,5.0,day
13775115,JJ181134,2025-03-14 13:18:00,036XX W ARTHINGTON ST,460,BATTERY,SIMPLE,PARK PROPERTY,False,False,1133,11,24,29,08B,1152445.0,1895799.0,2025,2025-03-22 15:41:01,41.869934135,-87.715800643,"
,  
(41.869934135, -87.715800643)",280000,,10.0,day
13778341,JJ185158,2025-03-14 13:15:00,027XX E 89TH ST,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,False,False,423,4,7,46,04A,1195915.0,1846487.0,2025,2025-03-22 15:41:01,41.73365047,-87.557845321,"
,  
(41.73365047, -87.557845321)",110000,,10.0,day
13775085,JJ181076,2025-03-14 13:15:00,073XX S PEORIA ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,733,7,17,68,08B,1171577.0,1856151.0,2025,2025-03-22 15:41:01,41.760736928,-87.646724633,"
,  
(41.760736928, -87.646724633)",210000,,10.0,day
13781646,JJ188568,2025-03-14 13:07:00,017XX W FULLERTON AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1931,19,32,7,6,1164222.0,1915991.0,2025,2025-03-22 15:41:01,41.92510186,-87.671992307,"
,  
(41.92510186, -87.671992307)",360000,,5.0,day
13775051,JJ181063,2025-03-14 13:03:00,0000X E 71ST ST,460,BATTERY,SIMPLE,SMALL RETAIL STORE,False,False,323,3,6,69,08B,1178108.0,1857961.0,2025,2025-03-22 15:41:01,41.765558228,-87.622733535,"
,  
(41.765558228, -87.622733535)",100000,,10.0,day
13775619,JJ181783,2025-03-14 13:00:00,038XX W DIVISION ST,560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,2535,25,27,23,08A,1150744.0,1907731.0,2025,2025-03-22 15:41:01,41.90271022,-87.721733355,"
,  
(41.90271022, -87.721733355)",310000,,10.0,day
13781934,JJ189482,2025-03-14 13:00:00,034XX W ROOSEVELT RD,560,ASSAULT,SIMPLE,CHA HALLWAY / STAIRWELL / ELEVATOR,False,False,1133,11,24,29,08A,,,2025,2025-03-22 15:41:01,,,,280000,,10.0,day
13775344,JJ181210,2025-03-14 13:00:00,049XX S DREXEL BLVD,820,THEFT,$500 AND UNDER,APARTMENT,False,False,222,2,4,39,6,1183147.0,1872548.0,2025,2025-03-22 15:41:01,41.805470526,-87.603810519,"
,  
(41.805470526, -87.603810519)",80000,,5.0,day
13779310,JJ186371,2025-03-14 13:00:00,042XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,APARTMENT,False,False,214,2,4,38,6,1182317.0,1876899.0,2025,2025-03-22 15:41:01,41.8174293,-87.606719667,"
,  
(41.8174293, -87.606719667)",80000,,5.0,day
13775062,JJ181143,2025-03-14 13:00:00,017XX W WASHINGTON BLVD,560,ASSAULT,SIMPLE,STREET,False,False,1224,12,27,28,08A,1165007.0,1900748.0,2025,2025-03-22 15:41:01,41.883257356,-87.669541269,"
,  
(41.883257356, -87.669541269)",310000,,10.0,day
13777521,JJ184118,2025-03-14 13:00:00,026XX W MARQUETTE RD,560,ASSAULT,SIMPLE,APARTMENT,False,False,831,8,16,66,08A,1159958.0,1860124.0,2025,2025-03-22 15:41:01,41.77188602,-87.689199969,"
,  
(41.77188602, -87.689199969)",200000,,10.0,day
13775258,JJ181400,2025-03-14 13:00:00,001XX N MICHIGAN AVE,820,THEFT,$500 AND UNDER,RESTAURANT,False,False,114,1,34,32,6,1177270.0,1901551.0,2025,2025-03-22 15:41:01,41.885191719,-87.624486846,"
,  
(41.885191719, -87.624486846)",380000,,5.0,day
13775247,JJ181131,2025-03-14 13:00:00,003XX E OHIO ST,820,THEFT,$500 AND UNDER,RESTAURANT,False,False,1834,18,2,8,6,1178915.0,1904276.0,2025,2025-03-22 15:41:01,41.892631803,-87.618362824,"
,  
(41.892631803, -87.618362824)",60000,,5.0,day
13775316,JJ181397,2025-03-14 13:00:00,123XX S AVENUE O,710,THEFT,THEFT FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,433,4,10,55,6,1201185.0,1823425.0,2025,2025-03-22 15:41:01,41.670234415,-87.539318057,"
,  
(41.670234415, -87.539318057)",140000,,5.0,day
13775014,JJ181070,2025-03-14 13:00:00,044XX S KARLOV AVE,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,OTHER (SPECIFY),False,False,815,8,14,57,17,1149760.0,1874803.0,2025,2025-03-22 15:41:01,41.812370964,-87.726203043,"
,  
(41.812370964, -87.726203043)",180000,,0.0,day
13778285,JJ185022,2025-03-14 13:00:00,048XX W OHIO ST,460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,1532,15,37,25,08B,1143956.0,1903552.0,2025,2025-03-22 15:41:01,41.891372662,-87.74677209,"
,  
(41.891372662, -87.74677209)",410000,,10.0,day
13775114,JJ181052,2025-03-14 12:55:00,027XX W 68TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,HOSPITAL BUILDING / GROUNDS,False,False,831,8,16,66,14,1159381.0,1859440.0,2025,2025-03-22 15:41:01,41.770020864,-87.6913338,"
,  
(41.770020864, -87.6913338)",200000,,6.0,day
13775131,JJ181082,2025-03-14 12:55:00,077XX S MARYLAND AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,True,False,624,6,8,69,18,1183246.0,1853775.0,2025,2025-03-22 15:41:01,41.753953399,-87.60403137,"
,  
(41.753953399, -87.60403137)",120000,194.76694444444445,0.0,day
13775050,JJ181092,2025-03-14 12:53:00,004XX S PLYMOUTH CT,1570,SEX OFFENSE,PUBLIC INDECENCY,LIBRARY,False,False,113,1,4,32,17,1176141.0,1898406.0,2025,2025-03-22 15:41:01,41.876587174,-87.628727499,"
,  
(41.876587174, -87.628727499)",80000,,0.0,day
13775803,JJ181068,2025-03-14 12:50:00,075XX N ROGERS AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,2422,24,49,1,6,1164748.0,1950202.0,2025,2025-03-22 15:41:01,42.018966968,-87.669084869,"
,  
(42.018966968, -87.669084869)",530000,,5.0,day
13775047,JJ181069,2025-03-14 12:43:00,082XX S COTTAGE GROVE AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,631,6,8,44,26,1182989.0,1850621.0,2025,2025-03-22 15:41:01,41.745304463,-87.605071009,"
,  
(41.745304463, -87.605071009)",120000,194.96694444444444,0.0,day
13775805,JJ181084,2025-03-14 12:40:00,013XX W ESTES AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2423,24,49,1,08B,1165994.0,1947522.0,2025,2025-03-22 15:41:01,42.011586386,-87.66457683,"
,  
(42.011586386, -87.66457683)",530000,,10.0,day
13775069,JJ181030,2025-03-14 12:38:00,046XX W NORTH AVE,460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,2533,25,37,25,08B,1145000.0,1910225.0,2025,2025-03-22 15:41:01,41.90966446,-87.742769225,"
,  
(41.90966446, -87.742769225)",410000,,10.0,day
13774991,JJ181027,2025-03-14 12:36:00,013XX S PULASKI RD,2026,NARCOTICS,POSSESS - PCP,SIDEWALK,True,False,1011,10,24,29,18,1149927.0,1893557.0,2025,2025-03-22 15:41:01,41.86383116,-87.725103363,"
,  
(41.86383116, -87.725103363)",280000,195.0836111111111,0.0,day
13774990,JJ181036,2025-03-14 12:31:00,039XX W VAN BUREN ST,820,THEFT,$500 AND UNDER,APARTMENT,False,False,1132,11,28,26,6,1150198.0,1897734.0,2025,2025-03-22 15:41:01,41.875288057,-87.723999683,"
,  
(41.875288057, -87.723999683)",320000,,5.0,day
